Date,BRL=X,BTC-USD,ITUB4.SA,PETR4.SA,^BVSP
2021-07-29,5.114799976348877,40008.421875,26.48866844177246,11.295167922973633,125675.0
2021-07-30,5.080399990081787,42235.546875,26.20328140258789,10.9296293258667,121801.0
2021-07-31,,41626.1953125,,,
2021-08-01,,39974.89453125,,,
2021-08-02,5.208700180053711,39201.9453125,26.363351821899414,10.726550102233887,122516.0
2021-08-03,5.174600124359131,38152.98046875,26.622913360595703,10.905261039733887,123577.0
2021-08-04,5.196800231933594,39747.50390625,25.87881851196289,10.673752784729004,121801.0
2021-08-05,5.1682000160217285,40869.5546875,25.956697463989258,11.51449203491211,121633.0
2021-08-06,5.245200157165527,42816.5,26.683483123779297,11.530738830566406,122810.0
2021-08-07,,44555.80078125,,,
2021-08-08,,43798.1171875,,,
2021-08-09,5.23199987411499,46365.40234375,26.994972229003906,11.449506759643555,123019.0
2021-08-10,5.231800079345703,45585.03125,26.484485626220703,11.486061096191406,122202.0
2021-08-11,5.188300132751465,45593.63671875,26.77866554260254,11.644462585449219,122056.0
2021-08-12,5.218200206756592,44428.2890625,26.27682876586914,11.819108009338379,120701.0
2021-08-13,5.252200126647949,47793.3203125,26.631574630737305,11.920646667480469,121194.0
2021-08-14,,47096.9453125,,,
2021-08-15,,47047.00390625,,,
2021-08-16,5.247499942779541,46004.484375,26.339733123779297,11.63227653503418,119180.0
2021-08-17,5.259699821472168,44695.359375,26.244237899780273,11.632238388061523,117904.0
2021-08-18,5.294300079345703,44801.1875,26.29633140563965,11.52895736694336,116643.0
2021-08-19,5.378600120544434,46717.578125,25.95774269104004,11.46440315246582,117165.0
2021-08-20,5.414100170135498,49339.17578125,25.862245559692383,11.447188377380371,118053.0
2021-08-21,,48905.4921875,,,
2021-08-22,,49321.65234375,,,
2021-08-23,5.379000186920166,49546.1484375,26.140052795410156,11.627934455871582,117472.0
2021-08-24,5.379899978637695,47706.1171875,26.86930274963379,11.868928909301758,120211.0
2021-08-25,5.245800018310547,48960.7890625,26.904022216796875,11.933479309082031,120818.0
2021-08-26,5.210999965667725,46942.21875,26.252920150756836,11.830195426940918,118724.0
